ID	Name	Level	Hp	AttackRange	SkillRange	AttackDelay	AttackMotion	Size	Race	Element	ElementLevel	ChaseRange	Ai	isAIMode_Aggressive	isAIMode_Looter	isAIMode_Assist	isAIMode_CanMove	isAIMode_CastSensorIdle	isAIMode_CastSensorChase	isAIMode_MVP	isAIMode_KnockbackImmune	isAIMode_Detector	isAIMode_TakesFixed_1_Damage_Melee	isAIMode_TakesFixed_1_Damage_Ranged	isAIMode_TakesFixed_1_Damage_Magic	isAIMode_TakesFixed_1_Damage_None
2573	Chonchon	5	48	1	10	1076	576	Small	Insect	Wind	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2574	Civil Servant	89	5465	2	10	1257	528	Medium	Brute	Wind	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2575	Coco	38	694	1	10	1864	864	Small	Brute	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2576	Creamy	23	247	1	10	1136	720	Small	Insect	Wind	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2577	Fabre	6	59	1	10	1672	672	Small	Insect	Earth	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2578	Horn	32	564	1	10	1528	528	Medium	Insect	Earth	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2579	Hylozoist	102	11280	1	10	741	1536	Small	Demon	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2580	Kaho	98	7229	1	10	1700	1000	Medium	Demon	Fire	4	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2581	Lude	101	11179	2	10	890	960	Small	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2582	Lunatic	3	48	1	10	1456	456	Small	Brute	Neutral	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2583	Martin	39	769	1	10	1480	480	Small	Brute	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2584	Mineral	96	7959	1	10	648	480	Small	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2585	Mole	85	4390	9	10	1400	960	Small	Brute	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2586	Neraid	98	8133	1	10	776	576	Small	Brute	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2587	Obsidian	97	8492	1	10	720	864	Small	Formless	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2588	Pitman	90	6717	1	10	960	336	Large	Undead	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2589	Poporing	30	489	1	10	1672	672	Medium	Plant	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2590	Rocker	15	155	1	10	1864	864	Medium	Insect	Earth	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2591	Savage	59	2158	1	10	1960	960	Large	Brute	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2592	Siorava	87	5577	1	10	1536	1296	Small	Formless	Water	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2593	Siroma	98	9940	1	10	432	648	Small	Formless	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2594	Snowier	103	14227	2	10	936	1020	Large	Formless	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2595	Stainer	21	212	1	10	1688	1188	Small	Insect	Wind	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2596	Stapo	95	6984	1	10	936	792	Small	Formless	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2597	Steel Chonchon	48	985	1	10	1076	576	Small	Insect	Wind	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2598	Ungoliant	94	27070	1	10	420	576	Large	Insect	Poison	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2599	Wild Rider	95	33300	1	10	432	792	Large	Fish	Water	2	12	04	1	0	0	1	0	0	0	1	1	0	0	0	0
2600	Wolf	45	1091	1	10	1054	504	Medium	Brute	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2601	Yoyo	38	694	1	10	1054	54	Small	Brute	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2602	Zipper Bear	90	6425	1	10	780	1008	Medium	Brute	Shadow	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2603	Swift Zombie Slaughter	124	174905	1	10	676	648	Medium	Undead	Undead	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2604	Solid Zombie Prisoner	89	69020	1	10	1768	500	Medium	Undead	Undead	3	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
2605	Zombie Master Ringleader	119	126485	1	10	2612	912	Medium	Undead	Undead	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2606	Furious Zombie	17	1020	1	10	500	912	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2607	Elusive Zakudam	115	100750	3	10	580	288	Large	Demi-Human	Neutral	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2608	Swift Yoyo	38	3470	1	10	1054	54	Small	Brute	Earth	1	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
2609	Solid Yoyo	38	6940	1	10	1054	54	Small	Brute	Earth	1	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
2610	Wormtail Ringleader	17	930	1	10	1048	48	Medium	Plant	Earth	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2611	Furious Wootan Fighter	67	10600	1	10	500	1344	Medium	Demi-Human	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2612	Elusive Wood Goblin	81	23600	1	10	2304	840	Medium	Plant	Earth	3	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2613	Swift Wolf	45	5455	1	10	1054	504	Medium	Brute	Earth	1	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
2614	Solid Wind Ghost	80	36310	2	10	1056	1056	Medium	Demon	Wind	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2615	Willow Ringleader	8	390	1	10	1672	672	Medium	Plant	Earth	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2616	Furious Wild Rose	70	10800	1	10	500	864	Small	Brute	Wind	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2617	Elusive Evil Nymph	97	49160	2	10	637	1008	Medium	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2618	Solid Whisper	46	7960	1	10	1960	960	Small	Demon	Ghost	3	12	19	1	0	0	1	1	0	0	0	1	0	0	0	0
2619	Weak Skeleton Ringleader	18	1115	1	10	2228	528	Medium	Undead	Undead	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2620	Furious Wanderer	120	104030	2	10	500	500	Medium	Demon	Wind	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2621	Elusive Violy	118	114400	10	10	1356	1056	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
2622	Swift Violy	118	114400	10	10	1356	1056	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
2623	Solid Violy	118	228800	10	10	1356	1056	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
2624	Venomous Ringleader	87	27885	1	10	768	1440	Medium	Formless	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2625	Furious Venatu	113	90460	2	10	500	1020	Medium	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2626	Elusive Vavayaga	87	30670	2	10	1536	600	Medium	Demi-Human	Water	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2627	Swift Vanberk	123	145140	1	10	768	360	Medium	Demi-Human	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2628	Solid Vadon	45	10910	1	10	1632	432	Small	Fish	Water	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2629	Ungoliant Ringleader	94	135350	1	10	420	576	Large	Insect	Poison	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2630	Furious Toucan	70	12820	1	10	500	1440	Medium	Brute	Wind	2	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
2631	Elusive Tiyanak	105	57945	1	10	496	504	Small	Demon	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2632	Solid Thief Bug	21	2380	1	10	1288	288	Small	Insect	Neutral	3	12	02	0	1	0	1	0	0	0	0	1	0	0	0	0
2633	Thief Bug Ringleader	21	1190	1	10	1288	288	Small	Insect	Neutral	3	12	02	0	1	0	1	0	0	0	0	1	0	0	0	0
2634	Furious Thief Bug	21	1190	1	10	500	288	Small	Insect	Neutral	3	12	02	0	1	0	1	0	0	0	0	1	0	0	0	0
2635	Elusive Thara Frog	40	4875	1	10	2016	816	Medium	Fish	Water	2	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2636	Swift Teddy Bear	91	31420	1	10	512	780	Small	Formless	Neutral	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2637	Solid Tatacho	128	369710	2	10	1000	768	Medium	Brute	Earth	1	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
2638	Tarou Ringleader	22	1425	1	10	1744	1044	Small	Brute	Shadow	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2639	Furious Tamruan	73	18585	1	10	500	1152	Large	Demon	Shadow	3	12	13	1	0	1	1	0	0	0	0	1	0	0	0	0
2640	Elusive Sting	104	63165	1	10	528	500	Medium	Formless	Earth	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2641	Swift Stem Worm	84	20420	1	10	1956	756	Medium	Plant	Wind	1	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2642	Solid Steel Chonchon	48	9850	1	10	1076	576	Small	Insect	Wind	1	12	07	0	1	1	1	0	0	0	0	1	0	0	0	0
2643	Stapo Ringleader	95	34920	1	10	936	792	Small	Formless	Earth	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2644	Furious Stalactic Golem	68	14085	1	10	500	864	Large	Formless	Neutral	4	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2645	Elusive Stainer	21	1060	1	10	1688	1188	Small	Insect	Wind	1	12	17	0	0	0	1	1	0	0	0	1	0	0	0	0
2646	Swift Spore	18	1115	1	10	1872	672	Medium	Plant	Water	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2647	Solid Solider	92	74260	2	10	1452	483	Medium	Brute	Earth	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2648	Soldier Skeleton Ringlea	34	3455	1	10	2276	576	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2649	Furious Soldier Skeleton	34	3455	1	10	500	576	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2650	Elusive Lady Solace	123	145140	2	10	576	420	Medium	Angel	Holy	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2651	Swift Sohee	64	12640	1	10	2112	912	Medium	Demon	Water	1	12	17	0	0	0	1	1	0	0	0	1	0	0	0	0
2652	Solid Snowier	103	142270	2	10	936	1020	Large	Formless	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2653	Boa Ringleader	18	1015	1	10	1576	576	Medium	Brute	Earth	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2654	Furious Smokie	29	2070	1	10	500	576	Small	Brute	Earth	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2655	Elusive Sleeper	81	22525	1	10	1350	1200	Medium	Formless	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2656	Swift Sleeper	81	22525	1	10	1350	1200	Medium	Formless	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2657	Solid Skogul	126	403890	2	10	720	384	Medium	Demon	Shadow	3	12	20	1	0	0	1	1	1	0	0	1	0	0	0	0
2658	Skeleton General Ringlea	139	900650	1	10	2276	576	Medium	Undead	Undead	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2659	Furious Skeleton General	139	900650	1	10	500	576	Medium	Undead	Undead	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2660	Elusive Skeleton Worker	44	5755	1	10	2420	720	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2661	Swift Siroma	98	49700	1	10	432	648	Small	Formless	Water	3	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2662	Solid Side Winder	70	26980	1	10	1576	576	Medium	Brute	Poison	1	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2663	Side Winder Ringleader	70	13490	1	10	1576	576	Medium	Brute	Poison	1	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2664	Furious Shinobi	95	40435	2	10	500	1152	Medium	Demi-Human	Shadow	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2665	Elusive Mistress of Shel	125	146375	2	10	432	420	Medium	Angel	Holy	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2666	Swift Shellfish	50	6630	1	10	864	864	Small	Fish	Water	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2667	Solid Cecil Damon	141	2002550	14	10	76	384	Medium	Demi-Human	Wind	3	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2668	Sea Otter Ringleader	48	7370	1	10	1132	583	Medium	Brute	Water	3	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2669	Furious Lamp Rey	110	83700	1	10	500	792	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2670	Elusive Scorpion	16	680	1	10	1564	864	Small	Insect	Fire	1	12	01	0	0	0	1	0	0	0	0	1	0	0	0	0
2671	Swift Savage Babe	14	635	1	10	1624	624	Small	Brute	Earth	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2672	Solid Savage	59	21580	1	10	1960	960	Large	Brute	Earth	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2673	Savage Ringleader	59	10790	1	10	1960	960	Large	Brute	Earth	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2674	Furious Sandman	61	11620	1	10	500	720	Medium	Formless	Earth	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2675	Elusive Salamander	138	401950	2	10	140	384	Large	Formless	Fire	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2676	Swift Sailor Skeleton	48	13510	1	10	2228	528	Medium	Undead	Undead	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2677	Solid Roween	95	66170	1	10	1500	500	Medium	Brute	Wind	1	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
2678	Roda Frog Ringleader	13	700	1	10	2016	816	Medium	Fish	Water	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2679	Furious Roda Frog	13	700	1	10	500	816	Medium	Fish	Water	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2680	Elusive Rocker	15	775	1	10	1864	864	Medium	Insect	Earth	1	12	01	0	0	0	1	0	0	0	0	1	0	0	0	0
2681	Swift Rideword	74	14275	1	10	864	500	Small	Formless	Neutral	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2682	Solid Rideword	74	28550	1	10	864	500	Small	Formless	Neutral	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2683	Dumpling Child Ringleade	60	8720	1	10	1247	768	Small	Demi-Human	Neutral	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2684	Furious Baroness of Retr	121	158315	2	10	500	480	Medium	Angel	Shadow	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2685	Elusive Baroness of Retr	121	158315	2	10	360	480	Medium	Angel	Shadow	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2686	Swift Baroness of Retrib	121	158315	2	10	360	480	Medium	Angel	Shadow	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2687	Solid Requiem	71	32510	1	10	1516	816	Medium	Demi-Human	Shadow	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2688	Remover Ringleader	121	165510	1	10	1536	1056	Medium	Undead	Undead	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2689	Elusive Red Eruma	91	40145	1	10	768	1224	Medium	Fish	Water	2	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
2690	Swift Raydric	115	109905	1	10	824	780	Large	Demi-Human	Shadow	2	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2691	Solid Raydric	115	219810	1	10	824	780	Large	Demi-Human	Shadow	2	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2692	Laurell Weinder Ringlead	133	201410	1	10	576	432	Medium	Demi-Human	Ghost	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2693	Furious Rake Scaraba	139	338500	1	10	500	768	Medium	Insect	Earth	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2694	Elusive Raggler	48	4925	1	10	1000	900	Small	Brute	Wind	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2695	Swift Rafflesia	86	24710	3	10	512	528	Small	Plant	Earth	1	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
2696	Poring Ringleader	1	275	1	10	1872	672	Medium	Plant	Water	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2697	Furious Poring	1	275	1	10	500	672	Medium	Plant	Water	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2698	Elusive Poring	1	275	1	10	1872	672	Medium	Plant	Water	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2699	Swift Poring	1	275	1	10	1872	672	Medium	Plant	Water	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2700	Solid Porcellio	85	46210	1	10	720	360	Small	Insect	Earth	3	12	02	0	1	0	1	0	0	0	0	1	0	0	0	0
2701	Poporing Ringleader	30	2445	1	10	1672	672	Medium	Plant	Poison	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2702	Furious Poporing	30	2445	1	10	500	672	Medium	Plant	Poison	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2703	Elusive Poporing	30	2445	1	10	1672	672	Medium	Plant	Poison	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2704	Swift Poison Toad	87	27885	3	10	1148	1728	Medium	Brute	Poison	2	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2705	Solid Poison Spore	26	3790	1	10	1672	672	Medium	Plant	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2706	Plasma Ringleader	119	80500	1	10	1056	1056	Small	Formless	Ghost	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2707	Furious Plankton	40	4665	1	10	500	1008	Small	Plant	Water	3	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2708	Elusive Pitman	90	33585	1	10	960	336	Large	Undead	Earth	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2709	Swift Piranha	75	21095	1	10	768	480	Large	Fish	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2710	Solid Dark Pinguicula	113	180920	1	10	1426	600	Medium	Plant	Poison	2	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
2711	Pinguicula Ringleader	105	63735	1	10	700	600	Medium	Plant	Earth	3	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
2712	Furious Picky	10	385	1	10	500	288	Small	Brute	Fire	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2713	Elusive Phen	52	8580	1	10	2544	1344	Medium	Fish	Water	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2714	Swift Petite	86	27455	1	10	2468	768	Medium	Dragon	Earth	1	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2715	Solid Petite	86	54910	1	10	2468	768	Medium	Dragon	Earth	1	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2716	Penomena Ringleader	85	23105	7	10	832	500	Medium	Fish	Poison	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2717	Furious Penomena	85	23105	7	10	500	500	Medium	Fish	Poison	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2718	Elusive Peco Peco	25	1770	1	10	1564	864	Large	Brute	Fire	1	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
2719	Swift Pasana	79	15100	1	10	976	576	Medium	Demi-Human	Fire	2	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2720	Solid Parasite	76	31550	8	10	864	864	Medium	Plant	Wind	2	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
2721	Owl Duke Ringleader	92	38900	1	10	1345	824	Large	Demon	Neutral	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2722	Furious Orc Warrior	44	5235	1	10	500	864	Medium	Demi-Human	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2723	Elusive Orc Zombie	51	7930	1	10	2852	1152	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2724	Swift Orc Skeleton	53	8495	1	10	2420	720	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2725	Solid Orc Lady	45	11450	1	10	1050	900	Medium	Demi-Human	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2726	Dame of Sentinel Ringlea	127	184220	2	10	432	480	Medium	Angel	Neutral	4	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2727	Furious Noxious	87	22310	1	10	500	1440	Medium	Formless	Ghost	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2728	Elusive Novus	90	26285	1	10	151	288	Small	Dragon	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2729	Swift Novus	90	26285	1	10	151	288	Small	Dragon	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2730	Solid Novus	90	52570	1	10	151	288	Small	Dragon	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2731	Novus Ringleader	90	26285	1	10	151	288	Small	Dragon	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2732	Furious Nightmare Terror	107	85395	1	10	500	816	Large	Demon	Shadow	3	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2733	Elusive Wraith Dead (Nig	110	94615	1	10	1816	576	Large	Undead	Undead	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2734	Furious Wanderer (Nightm	151	653410	2	10	672	500	Medium	Demon	Wind	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2735	Solid Nephentes	114	182050	7	10	500	576	Medium	Plant	Poison	2	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
2736	Necromancer Ringleader	133	456520	1	10	1816	1320	Medium	Undead	Undead	4	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2737	Furious Myst Case	39	4045	1	10	500	1248	Medium	Formless	Neutral	3	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2738	Elusive Muscipular	105	57945	3	10	672	648	Medium	Plant	Earth	1	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
2739	Swift Mummy	55	9495	1	10	1772	72	Medium	Undead	Undead	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2740	Solid Mummy	55	18990	1	10	1772	72	Medium	Undead	Undead	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2741	Muka Ringleader	23	1685	1	10	1960	960	Large	Plant	Earth	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2742	Furious Incarnation of M	132	319500	1	10	500	480	Large	Angel	Shadow	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2743	Elusive Incarnation of M	132	319500	1	10	576	480	Large	Angel	Shadow	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2744	Swift Incarnation of Mor	132	319500	1	10	576	480	Large	Angel	Shadow	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2745	Solid Holden	85	43900	9	10	1400	960	Small	Brute	Earth	2	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
2746	Miyabi Doll Ringleader	85	25415	1	10	1938	2112	Medium	Demon	Shadow	1	12	17	0	0	0	1	1	0	0	0	1	0	0	0	0
2747	Furious Minorous	58	8645	1	10	500	960	Large	Brute	Fire	2	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2748	Elusive Minorous	58	8645	1	10	1360	960	Large	Brute	Fire	2	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2749	Swift Minorous	58	8645	1	10	1360	960	Large	Brute	Fire	2	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2750	Solid Mineral	96	79590	1	10	648	480	Small	Formless	Neutral	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
2751	Miming Ringleader	140	406000	1	10	576	1140	Small	Formless	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2752	Furious Mimic	56	8535	1	10	500	500	Medium	Formless	Neutral	3	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2753	Elusive Mimic	56	8535	1	10	972	500	Medium	Formless	Neutral	3	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2754	Swift Metaller	55	7435	1	10	1708	1008	Medium	Insect	Fire	1	12	07	0	1	1	1	0	0	0	0	1	0	0	0	0
2755	Solid Metaling	81	38620	1	10	384	672	Small	Formless	Neutral	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2756	Metaling Ringleader	81	19310	1	10	384	672	Small	Formless	Neutral	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2757	Furious Merman	60	11620	1	10	500	816	Medium	Demi-Human	Water	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2758	Elusive Menblatt	143	411000	3	10	472	1056	Medium	Insect	Wind	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2759	Swift Medusa	102	56400	1	10	1720	1320	Medium	Demon	Neutral	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2760	Solid Martin	39	7690	1	10	1480	480	Small	Brute	Earth	2	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
2761	Marionette Ringleader	90	20445	1	10	1480	480	Small	Demon	Ghost	3	12	19	1	0	0	1	1	0	0	0	1	0	0	0	0
2762	Furious Marin	37	4220	1	10	500	672	Medium	Plant	Water	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2763	Elusive Marduk	73	15495	1	10	1540	840	Large	Demi-Human	Fire	1	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2764	Swift Mantis	65	11815	1	10	1528	660	Medium	Insect	Earth	1	12	19	1	0	0	1	1	0	0	0	1	0	0	0	0
2765	Solid Mandragora	13	1400	4	10	1768	768	Medium	Plant	Earth	3	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
2766	Manananggal Ringleader	107	78280	1	10	280	720	Medium	Demon	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
2767	Furious Majoruros	107	67610	1	10	500	960	Large	Brute	Fire	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2768	Elusive Magnolia	53	7725	1	10	1054	504	Small	Demon	Water	1	12	02	0	1	0	1	0	0	0	0	1	0	0	0	0
2769	Swift Magmaring	110	54595	1	10	1472	384	Small	Formless	Fire	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
